 written on  2Oct2023 at 15:32:43 
           3
         125
    8    4    4    4    8    4    2    2    2    4    4    2    2    2    4
    4    2    2    2    4    8    4    4    4    8    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    8    4    4    4    8
    4    2    2    2    4    4    2    2    2    4    4    2    2    2    4
    8    4    4    4    8
   -1    2    1    3    2   -0.001049    0.000712
   -1    2    1    1    3   -0.000412   -0.001347
   -1    2    1    2    3   -0.001103   -0.000680
   -1    2    1    3    3    0.000689    0.000006
   -1    2    2    1    1   -0.004569    0.000010
   -1    2    2    2    1    0.002199    0.000228
   -1    2    2    3    1    0.002505   -0.001263
   -1    2    2    1    2    0.002180   -0.000217
   -1    2    2    2    2    0.004164   -0.000004
   -1    2    2    3    2    0.000246   -0.000808
   -1    2    2    1    3    0.002480    0.001303
   -1    2    2    2    3    0.000278    0.000775
   -1    2    2    3    3   -0.004316   -0.000006
    0   -2   -2    1    1   -0.024892    0.000000
    0   -2   -2    2    1    0.005914    0.000152
    0   -2   -2    3    1    0.000578    0.001206
    0   -2   -2    1    2    0.005914   -0.000152
    0   -2   -2    2    2   -0.006005    0.000000
    0   -2   -2    3    2   -0.001213    0.000621
    0   -2   -2    1    3    0.000578   -0.001206
    0   -2   -2    2    3   -0.001213   -0.000621
    0   -2   -2    3    3    0.004432    0.000000
    0   -2   -1    1    1   -0.023808   -0.000005
    0   -2   -1    2    1    0.007385    0.000314
    0   -2   -1    3    1    0.005926   -0.000840
    0   -2   -1    1    2    0.007390   -0.000329
    0   -2   -1    2    2    0.003236    0.000005
    0   -2   -1    3    2   -0.000158   -0.000390
    0   -2   -1    1    3    0.005950    0.000844
    0   -2   -1    2    3   -0.000158    0.000391
    0   -2   -1    3    3    0.001376   -0.000000
    0   -2    0    1    1    0.013397    0.000000
    0   -2    0    2    1   -0.003606   -0.000304
    0   -2    0    3    1   -0.001724    0.001349
    0   -2    0    1    2   -0.003606    0.000304
    0   -2    0    2    2   -0.004046    0.000000
    0   -2    0    3    2    0.000074    0.000790
    0   -2    0    1    3   -0.001724   -0.001349
    0   -2    0    2    3    0.000074   -0.000790
    0   -2    0    3    3    0.016809    0.000000
    0   -2    1    1    1   -0.023808    0.000005
    0   -2    1    2    1    0.007390    0.000329
    0   -2    1    3    1    0.005950   -0.000844
    0   -2    1    1    2    0.007385   -0.000314
    0   -2    1    2    2    0.003236   -0.000005
    0   -2    1    3    2   -0.000158   -0.000391
    0   -2    1    1    3    0.005926    0.000840
    0   -2    1    2    3   -0.000158    0.000390
    0   -2    1    3    3    0.001376    0.000000
    0   -2    2    1    1   -0.024892    0.000000
    0   -2    2    2    1    0.005914    0.000152
    0   -2    2    3    1    0.000578    0.001206
    0   -2    2    1    2    0.005914   -0.000152
    0   -2    2    2    2   -0.006005    0.000000
    0   -2    2    3    2   -0.001213    0.000621
    0   -2    2    1    3    0.000578   -0.001206
    0   -2    2    2    3   -0.001213   -0.000621
    0   -2    2    3    3    0.004432    0.000000
    0   -1   -2    1    1   -0.022165   -0.000006
    0   -1   -2    2    1    0.006538    0.000260
    0   -1   -2    3    1   -0.000135    0.001036
    0   -1   -2    1    2    0.006549   -0.000258
    0   -1   -2    2    2   -0.000999    0.000002
    0   -1   -2    3    2   -0.001411    0.000359
    0   -1   -2    1    3   -0.000136   -0.001066
    0   -1   -2    2    3   -0.001439   -0.000343
    0   -1   -2    3    3    0.003967    0.000004
    0   -1   -1    1    1   -0.078640    0.000009
    0   -1   -1    2    1    0.022670    0.001102
    0   -1   -1    3    1    0.010293   -0.000609
    0   -1   -1    1    2    0.022648   -0.001075
    0   -1   -1    2    2    0.004229   -0.000000
    0   -1   -1    3    2   -0.010851   -0.000534
    0   -1   -1    1    3    0.010348    0.000658
    0   -1   -1    2    3   -0.010758    0.000524
    0   -1   -1    3    3    0.001572   -0.000008
    0   -1    0    1    1   -0.242497   -0.000002
    0   -1    0    2    1    0.058354    0.003506
    0   -1    0    3    1   -0.005108   -0.000535
    0   -1    0    1    2    0.058363   -0.003480
    0   -1    0    2    2   -0.048530    0.000002
    0   -1    0    3    2   -0.013004   -0.005536
    0   -1    0    1    3   -0.005117    0.000548
    0   -1    0    2    3   -0.013016    0.005534
    0   -1    0    3    3   -0.255076   -0.000000
    0   -1    1    1    1   -0.077473   -0.000006
    0   -1    1    2    1    0.024910    0.001191
    0   -1    1    3    1    0.014806   -0.000435
    0   -1    1    1    2    0.024908   -0.001221
    0   -1    1    2    2    0.004970    0.000014
    0   -1    1    3    2    0.006158   -0.000652
    0   -1    1    1    3    0.014808    0.000479
    0   -1    1    2    3    0.006217    0.000629
    0   -1    1    3    3   -0.000336   -0.000008
    0   -1    2    1    1   -0.022165   -0.000006
    0   -1    2    2    1    0.006538    0.000260
    0   -1    2    3    1   -0.000135    0.001036
    0   -1    2    1    2    0.006549   -0.000258
    0   -1    2    2    2   -0.000999    0.000002
    0   -1    2    3    2   -0.001411    0.000359
    0   -1    2    1    3   -0.000136   -0.001066
    0   -1    2    2    3   -0.001439   -0.000343
    0   -1    2    3    3    0.003967    0.000004
    0    0   -2    1    1    0.013204    0.000000
    0    0   -2    2    1   -0.001243   -0.000145
    0    0   -2    3    1   -0.004758    0.000833
    0    0   -2    1    2   -0.001243    0.000145
    0    0   -2    2    2    0.008141    0.000000
    0    0   -2    3    2   -0.000622    0.000299
    0    0   -2    1    3   -0.004758   -0.000833
    0    0   -2    2    3   -0.000622   -0.000299
    0    0   -2    3    3    0.004815    0.000000
    0    0   -1    1    1   -0.257032   -0.000003
